class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Shoulder,0.513917029,0.114902042,-0.827307999,0.999785602,0.523869693,0.081845552,-0.803250134,0.999178827,0.531759501,0.081531972,-0.803449571,0.99946779,0.539190769,0.081062362,-0.803701282,0.999227524,0.4991346,0.081681058,-0.794027984,0.999130428,0.488960832,0.081686437,-0.794138491,0.999283552,0.479441553,0.081819169,-0.794309556,0.998630881,0.549300313,0.090872318,-0.565705895,0.999699116,0.460330784,0.094653592,-0.542330742,0.99921447,0.52743578,0.150695562,-0.739766836,0.999463499,0.497230113,0.156501457,-0.727850795,0.999212861,0.615294099,0.264628828,-0.409087002,0.999699593,0.389442384,0.263110578,-0.366394699,0.995693028,0.774873257,0.311440706,-0.389043361,0.999026418,0.222221255,0.309763521,-0.3859061,0.993780911,0.963006854,0.27902776,-0.603958726,0.997741282,0.059809141,0.271158934,-0.608473897,0.961944938,0.997022867,0.268825889,-0.645337939,0.990052998,0.015370457,0.268954039,-0.642867565,0.904070973,1.002014041,0.261438578,-0.729219496,0.9920699,0.013006538,0.257171571,-0.72817117,0.928537309,0.986856759,0.267562121,-0.650142014,0.993501782,0.027999077,0.259395033,-0.65493089,0.94861424,0.575830579,0.782953739,-0.020335831,0.910188854,0.439400256,0.779017508,0.021068342,0.885846496,0.560508072,1.176087618,-0.070825405,0.648175955,0.431321621,1.189318538,0.047629252,0.480766892,0.549177766,1.465148687,0.381754041,0.141629174,0.431692034,1.514869332,0.356439173,0.188811764,0.543230534,1.497192621,0.41483435,0.25896579,0.435555696,1.558509469,0.375525445,0.263932049,0.543411076,1.586676478,0.156573012,0.131913215,0.436799854,1.620851874,0.099279277,0.107267819
Shoulder,0.506708145,0.113158539,-0.8242504,0.999774933,0.51804775,0.080351368,-0.799197614,0.999113917,0.525937438,0.079959229,-0.799385786,0.99942416,0.534312844,0.079499409,-0.799647033,0.999171376,0.492886811,0.080567062,-0.79099369,0.999067605,0.483445734,0.080739662,-0.791116714,0.999226987,0.474878222,0.081086852,-0.791299582,0.998550296,0.548209429,0.090056293,-0.574787974,0.999669433,0.458824366,0.094646543,-0.536411941,0.999135256,0.522869289,0.148349002,-0.73628366,0.999428272,0.491095722,0.154249772,-0.724592745,0.999158859,0.617582917,0.262819558,-0.416608065,0.999641836,0.389808774,0.263101161,-0.351082146,0.995586157,0.784364045,0.304889947,-0.424227089,0.999029994,0.224604324,0.311015397,-0.324000299,0.993616223,0.977225304,0.262235135,-0.652815402,0.997568607,0.067664795,0.275075406,-0.508273959,0.960965872,1.018404365,0.246020004,-0.695340931,0.989175975,0.026532086,0.27097398,-0.534902692,0.901531339,1.02223289,0.237855598,-0.777635694,0.991333961,0.026368223,0.259814918,-0.615583241,0.926257312,1.001174569,0.247428298,-0.698555827,0.992964268,0.038986921,0.262497604,-0.551364064,0.946881652,0.573424697,0.782823384,-0.027919594,0.907108128,0.435906887,0.778721571,0.028757462,0.884680688,0.559656024,1.176185131,-0.071752548,0.632232189,0.429885983,1.187877417,0.084235869,0.474865437,0.544977963,1.464849114,0.385810435,0.134918839,0.429909259,1.51390326,0.441167235,0.1812419,0.538788259,1.496870995,0.420178235,0.246934175,0.43380937,1.557866096,0.465069592,0.254699439,0.536778867,1.587399244,0.156956196,0.125436679,0.436134577,1.619814634,0.164355516,0.103562213
Shoulder,0.503560126,0.113143623,-0.874301732,0.999774992,0.515863836,0.080295026,-0.84956634,0.999108493,0.523477435,0.079934292,-0.849740803,0.999418855,0.531956017,0.079499401,-0.850015879,0.999167383,0.49071452,0.08045987,-0.842107594,0.999064445,0.481440514,0.080612622,-0.842241287,0.999222994,0.473231941,0.080945343,-0.842430234,0.998559237,0.547591865,0.090056598,-0.621292949,0.999664843,0.458390921,0.094539918,-0.581695974,0.999130607,0.520149231,0.148296654,-0.783051312,0.999424994,0.487817109,0.15387091,-0.771638095,0.99916029,0.618148327,0.26198402,-0.440096647,0.999602318,0.389813632,0.261161923,-0.381785691,0.995645463,0.786483049,0.299917787,-0.434595823,0.999026775,0.225696996,0.31090638,-0.346137941,0.993621409,0.980681598,0.258016407,-0.663120806,0.997388899,0.068024881,0.276150316,-0.523761928,0.960597336,1.025266767,0.242638618,-0.706500649,0.988299429,0.028202865,0.27176398,-0.559298635,0.900068283,1.02773881,0.231890589,-0.7915079,0.990627289,0.028213765,0.260679901,-0.619074583,0.924888313,1.00403142,0.24148421,-0.709775925,0.992421567,0.040884219,0.263589531,-0.553462803,0.945596576,0.571517527,0.780869305,-0.025713056,0.903285265,0.434132099,0.77652353,0.026504647,0.883328617,0.557150245,1.175823808,-0.071350694,0.619758248,0.427057445,1.17871964,0.08334136,0.475103766,0.538288295,1.461539626,0.386774749,0.13108018,0.423278809,1.508037329,0.394184291,0.179952651,0.53126657,1.492469311,0.420641035,0.239323512,0.427239954,1.553141832,0.414773643,0.252164662,0.528150439,1.585950971,0.157167986,0.12149325,0.42826727,1.61500299,0.143699601,0.103385732
Shoulder,0.501751542,0.113194086,-0.84997052,0.999771535,0.51478368,0.08043687,-0.823206842,0.999063849,0.52235651,0.08012946,-0.823403358,0.999402344,0.53063798,0.079729602,-0.823650956,0.999124765,0.489111394,0.080539003,-0.819350541,0.999031365,0.480005324,0.080680326,-0.819495916,0.999213099,0.471961588,0.080993012,-0.819674611,0.998536766,0.546942353,0.090167508,-0.594565332,0.999651968,0.458113015,0.094540805,-0.566407382,0.999128044,0.518528163,0.148391351,-0.758330524,0.999384582,0.485769719,0.1538883,-0.752901852,0.999121487,0.618083596,0.262013972,-0.421736628,0.999548137,0.390053272,0.261308014,-0.360705376,0.995716035,0.784513831,0.29336071,-0.413323939,0.999070406,0.229633585,0.310808927,-0.314309925,0.993834853,0.977480173,0.254450351,-0.636060417,0.997391462,0.079963781,0.276662707,-0.500956833,0.962135732,1.018395782,0.237622052,-0.677555799,0.988270462,0.03771029,0.273751289,-0.530883312,0.903429866,1.021213055,0.225576758,-0.760788381,0.990588427,0.038039304,0.26256901,-0.607623279,0.927306473,1.000693798,0.237482101,-0.682196796,0.992474139,0.050511975,0.265284479,-0.541421413,0.947482228,0.56902653,0.780860186,-0.026376674,0.905619085,0.431834251,0.776946008,0.02724346,0.888231993,0.556067169,1.175080061,-0.061475191,0.605035305,0.426544249,1.177991629,0.065989703,0.47198084,0.537668228,1.465299606,0.385005981,0.1217812,0.422646165,1.508512855,0.39092353,0.169218212,0.531613588,1.498302698,0.417892367,0.224927738,0.425904214,1.55536592,0.412017792,0.241302937,0.525822759,1.588738084,0.157010138,0.112432964,0.428500801,1.614337206,0.116528399,0.097224794
Shoulder,0.499238461,0.114078999,-0.803402841,0.999758005,0.512871325,0.080762997,-0.776205659,0.998995543,0.520559549,0.080407366,-0.776480377,0.999378741,0.527906656,0.079993598,-0.776704311,0.999057829,0.487041175,0.081083074,-0.766604662,0.998971224,0.478202105,0.081276834,-0.766794503,0.999190032,0.470257759,0.081643596,-0.766949475,0.998492539,0.544518709,0.090204224,-0.550230324,0.999636412,0.457479656,0.094652906,-0.503969848,0.999131978,0.516272008,0.149051562,-0.714190602,0.999324083,0.483828783,0.154376179,-0.700582504,0.999058306,0.617395163,0.261201531,-0.375105202,0.999506414,0.390504807,0.261805832,-0.300296932,0.99579221,0.784033477,0.288599283,-0.409494847,0.999127567,0.239963248,0.313677341,-0.220657781,0.994077086,0.975421548,0.246003747,-0.617737055,0.997436047,0.096281625,0.282771945,-0.38970837,0.964463055,1.01238656,0.23064813,-0.665791988,0.988480866,0.051635113,0.280116469,-0.418333143,0.908937514,1.015168667,0.21942623,-0.748075187,0.990770817,0.051417593,0.269165218,-0.493849665,0.93138063,0.996866226,0.229198545,-0.66470921,0.992663503,0.06492158,0.272694111,-0.429183275,0.950308323,0.565845728,0.779411077,-0.025445618,0.908901691,0.428634375,0.77615416,0.026282085,0.894019544,0.553612769,1.16230619,-0.076379158,0.608712435,0.426521748,1.164212704,-0.001732078,0.486988813,0.533566475,1.464409113,0.339762449,0.115600497,0.422591716,1.504683137,0.284118354,0.162513599,0.527381659,1.498102069,0.369490802,0.216052562,0.42603904,1.55401814,0.300292969,0.236583829,0.520621657,1.58458209,0.120467894,0.105307057,0.426313519,1.603174925,0.003153747,0.09259899
Shoulder,0.498456568,0.114738002,-0.788377106,0.999749124,0.512214601,0.080951922,-0.761344194,0.998938799,0.519923508,0.080552839,-0.761620462,0.999359846,0.526891053,0.080112278,-0.761828661,0.99900043,0.486290723,0.081440091,-0.751259863,0.998926222,0.477504194,0.081671432,-0.751460731,0.999176562,0.469523013,0.082047999,-0.751630545,0.998459876,0.543250144,0.090205908,-0.535438597,0.999623477,0.45700714,0.09467949,-0.48717618,0.999136806,0.515369833,0.149599522,-0.699264169,0.999270499,0.483117819,0.15481092,-0.684763074,0.999007702,0.617221177,0.260256797,-0.364406735,0.999463081,0.39083761,0.261974275,-0.287161201,0.995877147,0.78286469,0.28636685,-0.399762154,0.999175012,0.24183841,0.314757138,-0.219899967,0.994261622,0.976424754,0.242617995,-0.610771537,0.997443497,0.096838333,0.287181139,-0.401776195,0.966011703,1.010267735,0.227088407,-0.659200609,0.988509655,0.05326169,0.283922136,-0.430661023,0.912554324,1.012475848,0.215905026,-0.74048835,0.990793824,0.052921582,0.273080826,-0.506730258,0.933991075,0.995308161,0.225594014,-0.657573521,0.992744088,0.066381566,0.277309835,-0.441941708,0.95217061,0.56504178,0.779113293,-0.026083488,0.912765622,0.428062677,0.776168942,0.026938191,0.899838924,0.554157853,1.161378622,-0.081600651,0.605656087,0.426546007,1.164201379,0.00356539,0.491675943,0.535530329,1.464159966,0.335814089,0.108721241,0.422904044,1.504660368,0.294941336,0.154485896,0.52941066,1.498035669,0.366247177,0.206236422,0.426353484,1.554029226,0.312103182,0.229351103,0.523705423,1.584262729,0.116260022,0.09819027,0.426655859,1.601945639,0.017194923,0.087544084
Shoulder,0.492766619,0.116731741,-0.790711105,0.999735117,0.507541537,0.081753135,-0.764359713,0.998882413,0.516297281,0.081060611,-0.764620721,0.999339581,0.523374259,0.080451891,-0.764844477,0.998950362,0.481301814,0.082995221,-0.75240922,0.998855412,0.47315529,0.083261639,-0.752586722,0.999134302,0.465435624,0.083816618,-0.752732456,0.99838829,0.540216804,0.090208218,-0.557322025,0.999613106,0.456611067,0.095175587,-0.476476938,0.999112129,0.511701047,0.15070495,-0.701355636,0.999235153,0.478557587,0.155620426,-0.684202194,0.998948693,0.617650032,0.258825213,-0.401736826,0.9994331,0.393998027,0.261671036,-0.256747335,0.995892763,0.783145785,0.283811748,-0.455185622,0.999226034,0.248371363,0.314663947,-0.134002,0.99427104,0.981587827,0.240270466,-0.715001047,0.997473419,0.104886405,0.29170233,-0.267673522,0.967514038,1.022186995,0.223057419,-0.77191776,0.988558233,0.062672026,0.28996706,-0.283042073,0.915848792,1.023073077,0.213098168,-0.852349818,0.99085629,0.062215798,0.28116861,-0.357449859,0.936312079,1.002931356,0.223098278,-0.761468887,0.992819071,0.075820141,0.285227209,-0.305615216,0.953738868,0.565191269,0.776778758,-0.039985415,0.915591121,0.428571999,0.773929656,0.040797245,0.904393435,0.553839862,1.156961918,-0.121411666,0.606371164,0.426460207,1.157385588,0.017055092,0.501600981,0.532601535,1.460547924,0.326061189,0.104649201,0.421877176,1.497100472,0.328302145,0.150368944,0.527057648,1.494108438,0.359171301,0.200442046,0.42566976,1.546366572,0.347230166,0.225797385,0.517277122,1.57879746,0.109041043,0.093040459,0.422438443,1.594122648,0.058657479,0.084511079
Shoulder,0.488124281,0.121212944,-0.78598386,0.999723375,0.504060745,0.084036022,-0.764144361,0.998827934,0.513214886,0.082974128,-0.764401793,0.999319017,0.521125674,0.082069978,-0.764631093,0.998900056,0.477684945,0.086200096,-0.747091353,0.998793423,0.469493091,0.086538099,-0.747262061,0.999096394,0.462301612,0.087264486,-0.747392416,0.998321652,0.538081467,0.090672486,-0.55814606,0.99960202,0.456304938,0.096452817,-0.468685806,0.999087214,0.507746756,0.155043378,-0.701150537,0.99919945,0.474836886,0.158678383,-0.676824272,0.998893678,0.617844522,0.258423239,-0.401099145,0.999400556,0.395301044,0.260690868,-0.249518022,0.995944023,0.782636046,0.28328833,-0.438323319,0.999272943,0.24890779,0.314573735,-0.146407887,0.994376302,0.97914654,0.240202695,-0.685791731,0.997488916,0.104681715,0.29387325,-0.302422523,0.969115913,1.017967105,0.224405006,-0.739736259,0.988585293,0.062509768,0.292381287,-0.322836876,0.919390142,1.019708872,0.214112133,-0.818457901,0.990897,0.062383953,0.283770353,-0.39760232,0.938851237,1.000067353,0.223375127,-0.731031239,0.992892325,0.07627932,0.287819982,-0.341445416,0.955522239,0.56521523,0.773330271,-0.042442776,0.919030607,0.428961068,0.771113098,0.043255482,0.908864617,0.553985298,1.147932291,-0.141397774,0.607056737,0.426469415,1.14802742,0.024682855,0.5070889,0.533937395,1.450701356,0.297202528,0.099956289,0.421992123,1.481612682,0.346917987,0.144421026,0.528276324,1.484318733,0.329924464,0.193796083,0.425891548,1.531229854,0.367307991,0.220912606,0.519008398,1.56758678,0.08507923,0.087461367,0.42032057,1.576599121,0.085755572,0.080513269
Shoulder,0.482631892,0.121136248,-0.733087242,0.999726892,0.499105424,0.08410114,-0.714990318,0.998839259,0.508514941,0.08306928,-0.715205967,0.999328136,0.517537057,0.082146198,-0.715385795,0.998915017,0.474042416,0.08625637,-0.694610953,0.998802781,0.466609925,0.086648509,-0.694717586,0.999103308,0.460634172,0.087378614,-0.694875479,0.99834311,0.53543824,0.09089002,-0.528125703,0.999605656,0.456357062,0.096898548,-0.428052008,0.999086618,0.50275147,0.155073255,-0.658541322,0.999215007,0.471091717,0.158594862,-0.629697859,0.998904407,0.617028177,0.257721931,-0.387013882,0.999385118,0.397755146,0.260824591,-0.220655546,0.995987594,0.782411814,0.281200469,-0.419685602,0.999296129,0.257215351,0.317291021,-0.10165897,0.993979335,0.977356851,0.234631374,-0.660801053,0.997477531,0.116307266,0.299655706,-0.231051221,0.969591379,1.015424252,0.220656067,-0.711258233,0.988355637,0.074458227,0.300449431,-0.245721772,0.920352817,1.017319679,0.209426254,-0.790244102,0.990743399,0.07395497,0.292082071,-0.318841577,0.939355671,0.99840802,0.217634082,-0.705902338,0.992830455,0.086784407,0.295525491,-0.268877238,0.955710649,0.563634992,0.771508098,-0.044066314,0.919863939,0.42926237,0.769197345,0.044984933,0.910246193,0.552210391,1.141298413,-0.144506335,0.584319234,0.424580634,1.140599489,0.03946165,0.492564559,0.530847728,1.438614726,0.249843746,0.09400253,0.421140313,1.46697104,0.32906732,0.136620745,0.526736557,1.472576857,0.277760267,0.184541881,0.425282001,1.516003847,0.344854653,0.210343376,0.511744022,1.553895593,0.034335233,0.081700176,0.418925226,1.561805844,0.085265458,0.076301485
Shoulder,0.476598382,0.121080257,-0.58968246,0.999732256,0.493062407,0.084180348,-0.570903182,0.998841166,0.502776086,0.08311747,-0.571184993,0.999340951,0.512153387,0.082158007,-0.571337879,0.99892354,0.470318556,0.086484499,-0.545320868,0.998801649,0.464343786,0.086962789,-0.545400739,0.999111295,0.459590703,0.08770825,-0.545539618,0.998344183,0.532273054,0.090957768,-0.403791457,0.999611855,0.457616925,0.09742327,-0.281964868,0.999090135,0.49767673,0.155081332,-0.525554597,0.999222398,0.467671514,0.158503115,-0.489928544,0.998888016,0.616787672,0.257417023,-0.297604799,0.999391615,0.402720749,0.260690629,-0.097921416,0.996044517,0.782178164,0.27730453,-0.347747624,0.99934423,0.264508814,0.317476541,0.013508223,0.993813872,0.973311424,0.229414254,-0.578490496,0.997609079,0.126454249,0.303368926,-0.130477309,0.97113812,1.011584878,0.217671126,-0.62975806,0.98889643,0.085576348,0.304509193,-0.144712329,0.92394942,1.010837555,0.207781196,-0.700405717,0.99117887,0.086300828,0.296007723,-0.216410846,0.941914558,0.99584806,0.214097694,-0.619766116,0.993194282,0.099071957,0.299847186,-0.168476373,0.957668185,0.562123418,0.770287395,-0.054074671,0.924170494,0.429411739,0.766933918,0.055149026,0.914755881,0.551607072,1.132871389,-0.157865062,0.568635881,0.424630821,1.136391759,0.058572534,0.476455867,0.528706551,1.434235215,0.183625981,0.087656468,0.420880377,1.46164155,0.323595107,0.127233177,0.526524842,1.469706774,0.206465811,0.174639046,0.425262123,1.512537241,0.337581038,0.200273633,0.505609214,1.545458674,-0.020292792,0.075476445,0.411828995,1.551158071,0.082763031,0.07103917
Shoulder,0.47497952,0.121050559,-0.636397898,0.999739468,0.491342187,0.084460273,-0.616568089,0.998856962,0.501001656,0.083382905,-0.616829932,0.999356508,0.510373056,0.082399465,-0.616980016,0.998943985,0.468980044,0.08691074,-0.594245136,0.998814821,0.463497341,0.087455273,-0.594343007,0.99912411,0.459074378,0.088253222,-0.594482481,0.998360813,0.530583739,0.091547705,-0.436671704,0.999619246,0.458111614,0.098390959,-0.330485582,0.99909693,0.495933771,0.155201599,-0.566820323,0.999239683,0.46625632,0.158513933,-0.535700142,0.998895586,0.616187751,0.257427156,-0.316415876,0.999402821,0.403586179,0.260643303,-0.14058888,0.996131718,0.781500101,0.276031345,-0.356952339,0.999382377,0.264040202,0.317407757,-0.034206744,0.993627727,0.969998717,0.227192611,-0.589856505,0.997721493,0.125404462,0.302294612,-0.177956194,0.972062707,1.008919835,0.218337491,-0.636955082,0.989331007,0.085029542,0.303708434,-0.194147825,0.925966024,1.008053899,0.208648443,-0.71349287,0.991526127,0.085590526,0.295880973,-0.266995668,0.94328177,0.993965745,0.213666081,-0.633054793,0.993480325,0.097983442,0.299506038,-0.216495678,0.958765328,0.56200105,0.769596636,-0.052631203,0.927253962,0.4302122,0.766621768,0.053688426,0.918169141,0.551686525,1.132596374,-0.15039219,0.55229789,0.424849719,1.137308836,0.053796206,0.462063879,0.528883278,1.433876872,0.204416931,0.082298674,0.420988381,1.463791251,0.310299933,0.119590461,0.526838899,1.469641924,0.228603601,0.166405275,0.425320417,1.51442194,0.323409826,0.191423282,0.506398916,1.544153214,-0.006233378,0.070403047,0.412855357,1.553978682,0.068566762,0.066914916
Shoulder,0.473421574,0.1211261,-0.583984673,0.999733865,0.490331113,0.084622398,-0.564689934,0.998818576,0.500343144,0.083506398,-0.564983428,0.99934864,0.509771764,0.0825013,-0.565157771,0.998917103,0.46782726,0.087098546,-0.540007114,0.998764396,0.462799191,0.08763922,-0.540096998,0.999094307,0.458518267,0.088439509,-0.540214896,0.998292446,0.529764295,0.091990218,-0.393625975,0.999615371,0.458434016,0.099034548,-0.276392668,0.999066889,0.49410072,0.155710071,-0.518384635,0.99921453,0.464805573,0.158754677,-0.483947545,0.998812854,0.614593267,0.258076966,-0.29291296,0.999397874,0.404672503,0.26089403,-0.086738318,0.995989799,0.77820605,0.274371237,-0.350213915,0.99941963,0.267424583,0.318039894,0.043955818,0.993138373,0.966858864,0.22576277,-0.575956702,0.99778372,0.129584327,0.302455485,-0.057142783,0.972209692,1.004873037,0.217795879,-0.623314142,0.989523828,0.089538686,0.303543806,-0.061521415,0.926134109,1.004951358,0.208772108,-0.693833172,0.991683781,0.090442941,0.296352327,-0.13030076,0.943083763,0.991602004,0.213305235,-0.616896152,0.993647337,0.102722175,0.299870044,-0.092958041,0.958775997,0.561128438,0.769405007,-0.057689797,0.931352556,0.430292368,0.766685784,0.058729965,0.922451556,0.551728547,1.133740067,-0.181449637,0.546388388,0.426488906,1.138573527,0.054444212,0.450827569,0.529595733,1.434941053,0.178762913,0.078396261,0.422961116,1.466180444,0.317358255,0.113361038,0.527001321,1.470413566,0.204045847,0.160492912,0.428555101,1.515525341,0.330978662,0.185585707,0.50841713,1.54626298,-0.020723354,0.066174001,0.412395805,1.557803154,0.087358236,0.063528597
Shoulder,0.471971124,0.121758446,-0.485173345,0.999740422,0.489036888,0.085000381,-0.462330014,0.998834789,0.499286652,0.083866403,-0.462645799,0.999366283,0.508758545,0.082888409,-0.462782353,0.998932183,0.466996819,0.087352768,-0.437547654,0.9987849,0.462425977,0.087865204,-0.437651306,0.999118149,0.458204418,0.088670045,-0.437774003,0.998332798,0.529205203,0.092649765,-0.291995049,0.999623358,0.459057778,0.099516526,-0.174734652,0.999096572,0.492761463,0.157413378,-0.421865225,0.99921751,0.464034945,0.159742475,-0.38740325,0.998801231,0.613189399,0.258567274,-0.212880075,0.99939245,0.407273024,0.261916518,-0.000863736,0.996030927,0.776168108,0.271908492,-0.286006778,0.999455512,0.272992849,0.319170564,0.143074185,0.992998719,0.95845294,0.223171473,-0.511865973,0.997850597,0.140045345,0.305826008,0.061716903,0.973302722,0.997356594,0.213744834,-0.559092581,0.989748597,0.099247053,0.304729521,0.060917132,0.928637385,0.997439444,0.205212712,-0.624744594,0.991862476,0.100465402,0.299230099,-0.003835202,0.944776118,0.984871149,0.209637687,-0.551490545,0.993834078,0.113606811,0.3035748,0.02820467,0.960090399,0.560714602,0.769395113,-0.059745681,0.936242878,0.430629551,0.766795337,0.060789257,0.927957177,0.554802358,1.134472609,-0.201248392,0.544002295,0.430564433,1.139790058,0.052222986,0.444000661,0.534294963,1.436813474,0.150661498,0.074342415,0.428665996,1.467426538,0.316641748,0.107322179,0.534159005,1.474017382,0.175545543,0.153739497,0.435287029,1.520567179,0.331274331,0.179481387,0.510949075,1.547850847,-0.038132932,0.061836343,0.4131639,1.560099363,0.087196715,0.060157619
